datetime,lat,lon,precipitation,tmax,tmin,temperature
2018-04-27,47.94186,-71.382225,1.8,14.7,-1.2,6.75
2018-04-28,47.94186,-71.382225,5.5,10.3,0.5,5.4
2018-04-29,47.94186,-71.382225,11.0,7.3,0.8,4.05
2018-04-30,47.94186,-71.382225,0.2,6.7,-1.2,2.75
2018-05-01,47.94186,-71.382225,1.1,15.5,-1.1,7.2
2018-05-02,47.94186,-71.382225,1.6,18.2,3.3,10.75
2018-05-03,47.94186,-71.382225,0.0,11.8,1.4,6.6000000000000005
2018-05-04,47.94186,-71.382225,22.8,9.3,1.0,5.15
2018-05-05,47.94186,-71.382225,2.3,7.3,0.4,3.85
2018-05-06,47.94186,-71.382225,0.0,9.2,-0.2,4.5
2018-05-07,47.94186,-71.382225,0.0,11.8,-6.5,2.6500000000000004
2018-05-08,47.94186,-71.382225,0.0,18.1,-1.5,8.3
2018-05-09,47.94186,-71.382225,0.0,19.4,-3.3,8.049999999999999
2018-05-10,47.94186,-71.382225,9.3,20.0,3.4,11.7
2018-05-11,47.94186,-71.382225,0.0,3.9,-4.3,-0.19999999999999996
2018-05-12,47.94186,-71.382225,0.0,10.5,-7.6,1.4500000000000002
2018-05-13,47.94186,-71.382225,0.0,15.8,-3.9,5.95
2018-05-14,47.94186,-71.382225,0.4,20.2,0.4,10.299999999999999
2018-05-15,47.94186,-71.382225,0.0,10.1,1.8,5.95
2018-05-16,47.94186,-71.382225,5.8,9.1,-6.2,1.4499999999999997
2018-05-17,47.94186,-71.382225,0.0,5.3,-1.9,1.7
2018-05-18,47.94186,-71.382225,0.0,12.7,-6.0,3.3499999999999996
2018-05-19,47.94186,-71.382225,3.8,20.4,-3.0,8.7
2018-05-20,47.94186,-71.382225,0.0,12.3,3.1,7.7
2018-05-21,47.94186,-71.382225,0.0,14.7,-1.3,6.699999999999999
2018-05-22,47.94186,-71.382225,13.9,21.9,-0.9,10.5
2018-05-23,47.94186,-71.382225,0.0,12.2,4.1,8.149999999999999
2018-05-24,47.94186,-71.382225,1.0,12.6,-2.8,4.9
2018-05-25,47.94186,-71.382225,0.0,24.1,3.1,13.600000000000001
2018-05-26,47.94186,-71.382225,0.0,16.5,3.9,10.2
2018-05-27,47.94186,-71.382225,8.8,21.9,-0.5,10.7
2018-05-28,47.94186,-71.382225,5.4,15.3,9.5,12.4
2018-05-29,47.94186,-71.382225,0.0,16.0,5.1,10.55
2018-05-30,47.94186,-71.382225,0.0,24.8,-0.8,12.0
2018-05-31,47.94186,-71.382225,0.0,29.7,7.0,18.35
2018-06-01,47.94186,-71.382225,6.7,26.0,18.1,22.05
2018-06-02,47.94186,-71.382225,0.0,18.6,6.3,12.450000000000001
2018-06-03,47.94186,-71.382225,0.0,19.9,-1.4,9.25
2018-06-04,47.94186,-71.382225,6.0,7.7,4.9,6.300000000000001
2018-06-05,47.94186,-71.382225,2.1,12.1,3.8,7.949999999999999
2018-06-06,47.94186,-71.382225,0.0,17.3,2.3,9.8
2018-06-07,47.94186,-71.382225,5.9,16.1,5.2,10.65
2018-06-08,47.94186,-71.382225,2.3,17.4,4.4,10.899999999999999
2018-06-09,47.94186,-71.382225,0.0,15.1,2.6,8.85
2018-06-10,47.94186,-71.382225,0.0,13.6,4.0,8.8
2018-06-11,47.94186,-71.382225,0.0,17.6,-1.7,7.950000000000001
2018-06-12,47.94186,-71.382225,1.5,25.0,1.3,13.15
2018-06-13,47.94186,-71.382225,31.9,14.7,7.3,11.0
2018-06-14,47.94186,-71.382225,1.2,14.4,6.9,10.65
2018-06-15,47.94186,-71.382225,0.0,22.2,0.0,11.1
2018-06-16,47.94186,-71.382225,0.0,25.7,5.0,15.35
2018-06-17,47.94186,-71.382225,11.1,24.7,7.1,15.899999999999999
2018-06-18,47.94186,-71.382225,19.9,20.6,15.4,18.0
2018-06-19,47.94186,-71.382225,0.0,18.2,7.7,12.95
2018-06-20,47.94186,-71.382225,2.4,20.7,5.0,12.85
2018-06-21,47.94186,-71.382225,0.0,15.3,-0.2,7.550000000000001
2018-06-22,47.94186,-71.382225,0.0,22.1,-0.2,10.950000000000001
2018-06-23,47.94186,-71.382225,0.0,23.5,6.5,15.0
2018-06-24,47.94186,-71.382225,0.2,17.3,9.2,13.25
2018-06-25,47.94186,-71.382225,0.0,19.3,2.3,10.8
2018-06-26,47.94186,-71.382225,0.0,22.0,0.3,11.15
2018-06-27,47.94186,-71.382225,0.0,26.8,5.7,16.25
2018-06-28,47.94186,-71.382225,0.0,24.2,8.3,16.25
2018-06-29,47.94186,-71.382225,0.0,25.7,12.8,19.25
2018-06-30,47.94186,-71.382225,4.0,22.1,10.4,16.25
2018-07-01,47.94186,-71.382225,0.0,26.5,13.8,20.15
2018-07-02,47.94186,-71.382225,15.7,31.2,18.5,24.85
2018-07-03,47.94186,-71.382225,0.4,26.7,16.1,21.4
2018-07-04,47.94186,-71.382225,1.3,26.6,11.8,19.200000000000003
2018-07-05,47.94186,-71.382225,25.5,30.4,15.1,22.75
2018-07-06,47.94186,-71.382225,0.9,13.5,7.1,10.3
2018-07-07,47.94186,-71.382225,0.0,21.6,2.6,12.100000000000001
2018-07-08,47.94186,-71.382225,0.0,25.3,9.8,17.55
2018-07-09,47.94186,-71.382225,13.2,26.2,17.1,21.65
2018-07-10,47.94186,-71.382225,0.2,19.2,12.6,15.899999999999999
2018-07-11,47.94186,-71.382225,0.0,18.1,0.9,9.5
2018-07-12,47.94186,-71.382225,0.0,21.0,5.6,13.3
2018-07-13,47.94186,-71.382225,3.1,25.8,5.6,15.7
2018-07-14,47.94186,-71.382225,3.0,18.6,14.0,16.3
2018-07-15,47.94186,-71.382225,0.0,23.0,14.6,18.8
2018-07-16,47.94186,-71.382225,4.3,28.0,9.1,18.55
2018-07-17,47.94186,-71.382225,9.3,22.5,15.9,19.2
2018-07-18,47.94186,-71.382225,0.0,18.7,8.5,13.6
2018-07-19,47.94186,-71.382225,0.0,22.3,3.6,12.950000000000001
2018-07-20,47.94186,-71.382225,0.0,28.5,10.6,19.55
2018-07-21,47.94186,-71.382225,0.0,30.0,12.5,21.25
2018-07-22,47.94186,-71.382225,2.7,29.1,10.2,19.65
2018-07-23,47.94186,-71.382225,6.2,26.4,16.4,21.4
2018-07-24,47.94186,-71.382225,1.6,25.3,20.0,22.65
2018-07-25,47.94186,-71.382225,13.4,22.9,19.7,21.299999999999997
2018-07-26,47.94186,-71.382225,1.3,24.4,16.5,20.45
2018-07-27,47.94186,-71.382225,0.0,24.6,14.9,19.75
2018-07-28,47.94186,-71.382225,13.9,24.3,12.5,18.4
2018-07-29,47.94186,-71.382225,0.0,20.9,11.9,16.4
2018-07-30,47.94186,-71.382225,0.0,24.1,10.9,17.5
2018-07-31,47.94186,-71.382225,0.0,26.3,10.4,18.35
2018-08-01,47.94186,-71.382225,0.3,25.4,12.1,18.75
2018-08-02,47.94186,-71.382225,6.3,21.3,16.0,18.65
2018-08-03,47.94186,-71.382225,0.0,24.2,13.2,18.7
2018-08-04,47.94186,-71.382225,28.7,26.2,13.5,19.85
2018-08-05,47.94186,-71.382225,0.0,26.8,11.1,18.95
2018-08-06,47.94186,-71.382225,4.8,25.6,17.1,21.35
2018-08-07,47.94186,-71.382225,6.6,20.9,16.7,18.799999999999997
2018-08-08,47.94186,-71.382225,7.7,25.1,11.6,18.35
2018-08-09,47.94186,-71.382225,4.2,23.8,14.4,19.1
2018-08-10,47.94186,-71.382225,0.0,20.2,11.1,15.649999999999999
2018-08-11,47.94186,-71.382225,0.2,24.9,6.4,15.649999999999999
2018-08-12,47.94186,-71.382225,0.0,26.2,9.8,18.0
2018-08-13,47.94186,-71.382225,0.0,27.3,11.1,19.2
2018-08-14,47.94186,-71.382225,0.0,27.7,11.9,19.8
2018-08-15,47.94186,-71.382225,0.0,19.9,13.1,16.5
2018-08-16,47.94186,-71.382225,0.0,15.0,10.6,12.8
2018-08-17,47.94186,-71.382225,9.9,22.4,3.9,13.149999999999999
2018-08-18,47.94186,-71.382225,0.0,20.7,9.4,15.05
2018-08-19,47.94186,-71.382225,0.0,23.1,5.2,14.15
2018-08-20,47.94186,-71.382225,0.0,24.3,7.9,16.1
2018-08-21,47.94186,-71.382225,2.6,24.3,9.6,16.95
2018-08-22,47.94186,-71.382225,6.8,20.3,13.9,17.1
2018-08-23,47.94186,-71.382225,0.0,19.2,9.3,14.25
2018-08-24,47.94186,-71.382225,0.0,22.6,8.8,15.700000000000001
2018-08-25,47.94186,-71.382225,0.0,24.2,11.5,17.85
2018-08-26,47.94186,-71.382225,0.8,23.7,13.3,18.5
2018-08-27,47.94186,-71.382225,0.2,24.3,13.7,19.0
2018-08-28,47.94186,-71.382225,0.7,25.9,17.5,21.7
2018-08-29,47.94186,-71.382225,4.2,19.2,10.9,15.05
2018-08-30,47.94186,-71.382225,0.7,13.3,8.9,11.100000000000001
2018-08-31,47.94186,-71.382225,0.0,20.2,0.2,10.2
2018-09-01,47.94186,-71.382225,0.0,21.0,7.2,14.1
2018-09-02,47.94186,-71.382225,0.0,21.6,17.1,19.35
2018-09-03,47.94186,-71.382225,0.9,24.3,16.3,20.3
2018-09-04,47.94186,-71.382225,0.3,21.3,9.6,15.45
2018-09-05,47.94186,-71.382225,27.6,22.6,8.7,15.65
2018-09-06,47.94186,-71.382225,0.0,16.5,10.1,13.3
2018-09-07,47.94186,-71.382225,2.8,16.9,0.6,8.75
2018-09-08,47.94186,-71.382225,2.8,8.1,2.2,5.15
2018-09-09,47.94186,-71.382225,0.0,11.4,-1.2,5.1000000000000005
2018-09-10,47.94186,-71.382225,0.6,15.5,-2.4,6.55
2018-09-11,47.94186,-71.382225,0.4,15.3,8.6,11.95
2018-09-12,47.94186,-71.382225,0.0,22.4,10.6,16.5
2018-09-13,47.94186,-71.382225,0.0,24.8,6.9,15.850000000000001
2018-09-14,47.94186,-71.382225,0.0,25.8,8.5,17.15
2018-09-15,47.94186,-71.382225,1.3,24.8,10.8,17.8
2018-09-16,47.94186,-71.382225,0.0,21.5,10.9,16.2
2018-09-17,47.94186,-71.382225,11.2,24.6,11.5,18.05
2018-09-18,47.94186,-71.382225,0.0,12.2,6.4,9.3
2018-09-19,47.94186,-71.382225,0.4,12.0,5.4,8.7
2018-09-20,47.94186,-71.382225,0.4,13.6,5.6,9.6
2018-09-21,47.94186,-71.382225,14.7,17.7,1.0,9.35
2018-09-22,47.94186,-71.382225,4.5,9.7,2.5,6.1
2018-09-23,47.94186,-71.382225,0.9,3.8,-1.6,1.0999999999999999
2018-09-24,47.94186,-71.382225,0.0,9.6,-5.7,1.9499999999999997
2018-09-25,47.94186,-71.382225,10.4,15.0,1.2,8.1
2018-09-26,47.94186,-71.382225,9.9,19.6,8.5,14.05
2018-09-27,47.94186,-71.382225,0.0,12.3,0.2,6.25
2018-09-28,47.94186,-71.382225,10.3,16.8,3.0,9.9
2018-09-29,47.94186,-71.382225,0.0,8.0,2.0,5.0
2018-09-30,47.94186,-71.382225,3.2,8.8,-1.3,3.7500000000000004
2018-10-01,47.94186,-71.382225,0.7,6.9,-1.6,2.6500000000000004
2018-10-02,47.94186,-71.382225,0.0,9.1,-1.2,3.9499999999999997
2018-10-03,47.94186,-71.382225,0.0,14.2,4.1,9.149999999999999
2018-10-04,47.94186,-71.382225,1.3,15.8,5.6,10.7
2018-10-05,47.94186,-71.382225,0.0,4.1,-3.6,0.24999999999999978
2018-10-06,47.94186,-71.382225,5.3,10.4,-2.4,4.0
2018-10-07,47.94186,-71.382225,0.0,4.0,-0.1,1.95
2018-10-08,47.94186,-71.382225,9.3,11.8,-0.4,5.7
2018-10-09,47.94186,-71.382225,14.5,15.4,4.2,9.8
2018-10-10,47.94186,-71.382225,28.3,4.7,3.1,3.9000000000000004
2018-10-11,47.94186,-71.382225,8.5,6.3,1.9,4.1
2018-10-12,47.94186,-71.382225,0.6,5.1,0.6,2.8499999999999996
2018-10-13,47.94186,-71.382225,0.4,0.6,-1.4,-0.39999999999999997
2018-10-14,47.94186,-71.382225,0.2,6.1,-1.6,2.25
2018-10-15,47.94186,-71.382225,15.3,8.8,1.0,4.9
2018-10-16,47.94186,-71.382225,3.2,1.3,-2.1,-0.4
2018-10-17,47.94186,-71.382225,6.3,2.3,-1.5,0.3999999999999999
2018-10-18,47.94186,-71.382225,1.4,-1.0,-5.9,-3.45
2018-10-19,47.94186,-71.382225,7.4,5.5,-7.2,-0.8500000000000001
2018-10-20,47.94186,-71.382225,8.5,6.4,0.3,3.35
2018-10-21,47.94186,-71.382225,2.3,-2.7,-5.2,-3.95
2018-10-22,47.94186,-71.382225,0.0,-2.5,-6.4,-4.45
2018-10-23,47.94186,-71.382225,0.0,1.9,-13.4,-5.75
2018-10-24,47.94186,-71.382225,0.9,1.4,-10.1,-4.35
2018-10-25,47.94186,-71.382225,1.3,-3.7,-5.7,-4.7
2018-10-26,47.94186,-71.382225,0.0,-1.8,-9.3,-5.550000000000001
2018-10-27,47.94186,-71.382225,1.9,3.1,-17.2,-7.05
2018-10-28,47.94186,-71.382225,1.1,1.1,-3.9,-1.4
2018-10-29,47.94186,-71.382225,0.9,3.8,-0.6,1.5999999999999999
2018-10-30,47.94186,-71.382225,1.6,0.2,-1.7,-0.75
2018-10-31,47.94186,-71.382225,0.7,1.6,-3.2,-0.8
2018-11-01,47.94186,-71.382225,1.5,2.8,-0.9,0.95
2018-11-02,47.94186,-71.382225,3.0,1.9,-1.2,0.35
2018-11-03,47.94186,-71.382225,18.7,2.9,0.0,1.45
2018-11-04,47.94186,-71.382225,0.0,-1.0,-2.9,-1.95
2018-11-05,47.94186,-71.382225,3.6,1.5,-4.3,-1.4
2018-11-06,47.94186,-71.382225,8.6,6.1,-1.2,2.4499999999999997
2018-11-07,47.94186,-71.382225,13.3,4.6,1.7,3.15
2018-11-08,47.94186,-71.382225,1.9,1.0,-0.8,0.09999999999999998
2018-11-09,47.94186,-71.382225,0.6,-1.2,-4.6,-2.9
2018-11-10,47.94186,-71.382225,8.7,-0.3,-3.1,-1.7
2018-11-11,47.94186,-71.382225,0.0,-6.2,-10.0,-8.1
2018-11-12,47.94186,-71.382225,1.9,-2.9,-15.0,-8.95
2018-11-13,47.94186,-71.382225,5.7,0.1,-8.2,-4.05
2018-11-14,47.94186,-71.382225,0.9,-12.7,-17.9,-15.299999999999999
2018-11-15,47.94186,-71.382225,0.0,-5.3,-16.3,-10.8
2018-11-16,47.94186,-71.382225,6.1,-5.9,-11.6,-8.75
2018-11-17,47.94186,-71.382225,2.4,-4.1,-8.8,-6.45
2018-11-18,47.94186,-71.382225,2.6,-6.5,-15.7,-11.1
2018-11-19,47.94186,-71.382225,1.2,-5.5,-15.1,-10.3
2018-11-20,47.94186,-71.382225,1.0,-10.5,-23.3,-16.9
2018-11-21,47.94186,-71.382225,0.2,-11.7,-16.6,-14.15
2018-11-22,47.94186,-71.382225,0.3,-14.5,-20.8,-17.65
2018-11-23,47.94186,-71.382225,0.0,-6.0,-17.3,-11.65
2018-11-24,47.94186,-71.382225,0.0,1.7,-10.6,-4.45
2018-11-25,47.94186,-71.382225,2.1,1.2,-6.4,-2.6
2018-11-26,47.94186,-71.382225,0.0,1.6,-1.8,-0.09999999999999998
2018-11-27,47.94186,-71.382225,1.5,0.1,-2.5,-1.2
2018-11-28,47.94186,-71.382225,0.0,-0.3,-2.7,-1.5
2018-11-29,47.94186,-71.382225,0.0,-1.8,-4.6,-3.1999999999999997
2018-11-30,47.94186,-71.382225,0.0,-3.1,-7.0,-5.05
2018-12-01,47.94186,-71.382225,0.0,,-7.8,
2018-12-02,47.94186,-71.382225,10.3,-1.8,,
2018-12-03,47.94186,-71.382225,2.2,-4.9,-7.5,-6.2
2018-12-04,47.94186,-71.382225,1.0,-10.7,-11.8,-11.25
2018-12-05,47.94186,-71.382225,0.0,-7.4,-19.0,-13.2
2018-12-06,47.94186,-71.382225,2.0,-5.4,-13.7,-9.55
2018-12-07,47.94186,-71.382225,0.0,-13.9,-17.3,-15.600000000000001
2018-12-08,47.94186,-71.382225,0.0,-14.5,-27.7,-21.1
2018-12-09,47.94186,-71.382225,5.9,-9.1,-25.9,-17.5
2018-12-10,47.94186,-71.382225,0.0,-12.4,-16.6,-14.5
2018-12-11,47.94186,-71.382225,0.0,-11.6,-25.4,-18.5
2018-12-12,47.94186,-71.382225,0.0,-15.6,-29.7,-22.65
2018-12-13,47.94186,-71.382225,0.0,-2.9,-28.6,-15.75
2018-12-14,47.94186,-71.382225,3.1,-0.6,-16.4,-8.5
2018-12-15,47.94186,-71.382225,0.4,-0.4,-1.9,-1.15
2018-12-16,47.94186,-71.382225,0.0,1.0,-10.2,-4.6
2018-12-17,47.94186,-71.382225,3.2,-0.9,-6.8,-3.85
2018-12-18,47.94186,-71.382225,0.2,-9.3,-12.5,-10.9
2018-12-19,47.94186,-71.382225,0.0,-3.5,-14.7,-9.1
2018-12-20,47.94186,-71.382225,5.3,2.1,-8.1,-3.0
2018-12-21,47.94186,-71.382225,14.7,8.7,-1.4,3.6499999999999995
2018-12-22,47.94186,-71.382225,8.4,7.0,-6.8,0.10000000000000009
2018-12-23,47.94186,-71.382225,0.0,-10.3,-13.0,-11.65
2018-12-24,47.94186,-71.382225,0.0,-13.7,-17.6,-15.65
2018-12-25,47.94186,-71.382225,0.0,-15.2,-23.1,-19.15
2018-12-26,47.94186,-71.382225,0.2,-12.4,-25.5,-18.95
2018-12-27,47.94186,-71.382225,2.6,-7.2,-19.8,-13.5
2018-12-28,47.94186,-71.382225,8.9,1.1,-19.5,-9.2
2018-12-29,47.94186,-71.382225,0.0,-11.9,-18.5,-15.2
2018-12-30,47.94186,-71.382225,0.0,-9.8,-26.1,-17.950000000000003
2018-12-31,47.94186,-71.382225,7.3,-3.7,-13.6,-8.65
2019-01-01,47.94186,-71.382225,1.1,-5.7,-19.2,-12.45
2019-01-02,47.94186,-71.382225,0.0,-14.4,-32.5,-23.45
2019-01-03,47.94186,-71.382225,4.5,-5.0,-24.6,-14.8
2019-01-04,47.94186,-71.382225,1.5,-1.9,-9.7,-5.8
2019-01-05,47.94186,-71.382225,2.0,0.0,-3.5,-1.75
2019-01-06,47.94186,-71.382225,0.4,-9.4,-14.8,-12.100000000000001
2019-01-07,47.94186,-71.382225,0.9,-7.2,-29.7,-18.45
2019-01-08,47.94186,-71.382225,3.7,-3.4,-18.5,-10.95
2019-01-09,47.94186,-71.382225,8.2,-3.4,-5.8,-4.6
2019-01-10,47.94186,-71.382225,8.8,-6.2,-13.6,-9.9
2019-01-11,47.94186,-71.382225,0.4,-19.2,-22.5,-20.85
2019-01-12,47.94186,-71.382225,0.0,-18.6,-24.7,-21.65
2019-01-13,47.94186,-71.382225,0.0,-15.6,-19.9,-17.75
2019-01-14,47.94186,-71.382225,0.0,-8.3,-22.5,-15.4
2019-01-15,47.94186,-71.382225,1.5,-6.9,-18.4,-12.649999999999999
2019-01-16,47.94186,-71.382225,2.9,-4.5,-19.7,-12.1
2019-01-17,47.94186,-71.382225,0.2,-15.0,-34.9,-24.95
2019-01-18,47.94186,-71.382225,1.8,-9.3,-22.3,-15.8
2019-01-19,47.94186,-71.382225,2.0,-27.3,-36.2,-31.75
2019-01-20,47.94186,-71.382225,16.7,-22.6,-32.0,-27.3
2019-01-21,47.94186,-71.382225,3.6,-20.9,-24.9,-22.9
2019-01-22,47.94186,-71.382225,2.7,-9.5,-31.3,-20.4
2019-01-23,47.94186,-71.382225,9.0,-0.2,-21.5,-10.85
2019-01-24,47.94186,-71.382225,4.6,1.2,-8.7,-3.7499999999999996
2019-01-25,47.94186,-71.382225,0.5,-10.9,-14.7,-12.8
2019-01-26,47.94186,-71.382225,0.0,-18.4,-28.2,-23.299999999999997
2019-01-27,47.94186,-71.382225,2.6,-7.6,-31.9,-19.75
2019-01-28,47.94186,-71.382225,1.0,-17.7,-29.0,-23.35
2019-01-29,47.94186,-71.382225,2.2,-9.4,-32.8,-21.099999999999998
2019-01-30,47.94186,-71.382225,1.5,-9.5,-18.3,-13.9
2019-01-31,47.94186,-71.382225,0.0,-22.0,-25.0,-23.5
2019-02-01,47.94186,-71.382225,0.7,-16.7,-26.9,-21.799999999999997
2019-02-02,47.94186,-71.382225,2.8,-13.5,-21.6,-17.55
2019-02-03,47.94186,-71.382225,0.0,-5.1,-28.9,-17.0
2019-02-04,47.94186,-71.382225,12.4,2.6,-11.6,-4.5
2019-02-05,47.94186,-71.382225,1.9,2.4,-12.6,-5.1
2019-02-06,47.94186,-71.382225,2.6,-8.7,-21.5,-15.1
2019-02-07,47.94186,-71.382225,0.4,2.5,-12.0,-4.75
2019-02-08,47.94186,-71.382225,3.3,3.1,-7.0,-1.95
2019-02-09,47.94186,-71.382225,0.0,-13.6,-21.2,-17.4
2019-02-10,47.94186,-71.382225,0.3,-13.9,-19.3,-16.6
2019-02-11,47.94186,-71.382225,0.0,-18.0,-24.3,-21.15
2019-02-12,47.94186,-71.382225,2.4,-8.8,-30.4,-19.6
2019-02-13,47.94186,-71.382225,2.6,-7.1,-14.5,-10.8
2019-02-14,47.94186,-71.382225,0.2,-8.1,-15.6,-11.85
2019-02-15,47.94186,-71.382225,3.5,-3.6,-21.7,-12.65
2019-02-16,47.94186,-71.382225,0.2,-5.8,-12.1,-8.95
2019-02-17,47.94186,-71.382225,0.0,-14.1,-19.9,-17.0
2019-02-18,47.94186,-71.382225,0.0,-15.1,-24.2,-19.65
2019-02-19,47.94186,-71.382225,0.0,-14.7,-23.0,-18.85
2019-02-20,47.94186,-71.382225,2.7,-8.1,-30.5,-19.3
2019-02-21,47.94186,-71.382225,3.0,-4.8,-15.3,-10.05
2019-02-22,47.94186,-71.382225,0.0,-7.1,-13.5,-10.3
2019-02-23,47.94186,-71.382225,0.0,-3.8,-23.0,-13.4
2019-02-24,47.94186,-71.382225,5.1,-5.0,-16.0,-10.5
2019-02-25,47.94186,-71.382225,4.4,-2.8,-16.3,-9.55
2019-02-26,47.94186,-71.382225,0.0,-20.2,-24.7,-22.45
2019-02-27,47.94186,-71.382225,0.2,-16.0,-27.0,-21.5
2019-02-28,47.94186,-71.382225,0.0,-9.3,-31.6,-20.450000000000003
2019-03-01,47.94186,-71.382225,0.0,-4.8,-26.8,-15.8
2019-03-02,47.94186,-71.382225,0.2,-0.5,-19.6,-10.05
2019-03-03,47.94186,-71.382225,0.4,-2.2,-16.0,-9.1
2019-03-04,47.94186,-71.382225,0.0,-5.9,-11.8,-8.850000000000001
2019-03-05,47.94186,-71.382225,0.2,-11.9,-26.9,-19.4
2019-03-06,47.94186,-71.382225,1.3,-13.0,-27.5,-20.25
2019-03-07,47.94186,-71.382225,0.2,-13.6,-32.5,-23.05
2019-03-08,47.94186,-71.382225,0.4,-6.4,-25.5,-15.95
2019-03-09,47.94186,-71.382225,0.2,-7.5,-15.6,-11.55
2019-03-10,47.94186,-71.382225,4.2,-2.7,-24.7,-13.7
2019-03-11,47.94186,-71.382225,3.4,-1.1,-6.3,-3.7
2019-03-12,47.94186,-71.382225,0.0,-6.1,-13.4,-9.75
2019-03-13,47.94186,-71.382225,0.0,2.3,-18.3,-8.0
2019-03-14,47.94186,-71.382225,5.4,7.9,-7.4,0.25
2019-03-15,47.94186,-71.382225,3.4,9.6,1.7,5.6499999999999995
2019-03-16,47.94186,-71.382225,3.5,-5.0,-10.1,-7.55
2019-03-17,47.94186,-71.382225,0.2,-9.1,-15.1,-12.1
2019-03-18,47.94186,-71.382225,0.0,-8.0,-15.3,-11.65
2019-03-19,47.94186,-71.382225,0.0,-4.9,-25.9,-15.399999999999999
2019-03-20,47.94186,-71.382225,0.4,1.8,-19.9,-9.049999999999999
2019-03-21,47.94186,-71.382225,2.3,5.4,-5.0,0.20000000000000018
2019-03-22,47.94186,-71.382225,16.0,4.1,-0.9,1.5999999999999999
2019-03-23,47.94186,-71.382225,0.0,0.4,-8.4,-4.0
2019-03-24,47.94186,-71.382225,0.9,-1.2,-16.6,-8.9
2019-03-25,47.94186,-71.382225,1.0,-7.7,-28.1,-17.900000000000002
2019-03-26,47.94186,-71.382225,0.0,-6.0,-23.0,-14.5
2019-03-27,47.94186,-71.382225,0.0,5.2,-21.1,-7.950000000000001
2019-03-28,47.94186,-71.382225,3.5,4.0,-3.7,0.1499999999999999
2019-03-29,47.94186,-71.382225,0.0,-1.7,-7.6,-4.6499999999999995
2019-03-30,47.94186,-71.382225,18.1,-1.5,-19.4,-10.45
2019-03-31,47.94186,-71.382225,8.8,-0.6,-5.0,-2.8
2019-04-01,47.94186,-71.382225,1.2,-1.9,-13.7,-7.8
2019-04-02,47.94186,-71.382225,2.0,2.4,-9.4,-3.5
2019-04-03,47.94186,-71.382225,4.4,7.2,-2.4,2.4000000000000004
2019-04-04,47.94186,-71.382225,3.0,-7.4,-11.7,-9.55
2019-04-05,47.94186,-71.382225,4.2,1.3,-23.7,-11.2
2019-04-06,47.94186,-71.382225,2.2,2.4,-4.2,-0.9000000000000001
2019-04-07,47.94186,-71.382225,0.0,-0.6,-11.0,-5.8
2019-04-08,47.94186,-71.382225,7.0,-4.3,-15.4,-9.85
2019-04-09,47.94186,-71.382225,3.0,-2.6,-12.5,-7.55
2019-04-10,47.94186,-71.382225,0.0,1.0,-14.8,-6.9
2019-04-11,47.94186,-71.382225,0.0,7.0,-5.7,0.6499999999999999
2019-04-12,47.94186,-71.382225,2.5,10.1,-8.5,0.7999999999999998
2019-04-13,47.94186,-71.382225,0.0,11.7,2.6,7.1499999999999995
2019-04-14,47.94186,-71.382225,14.1,7.3,-1.8,2.75
2019-04-15,47.94186,-71.382225,11.7,2.5,-1.3,0.6
2019-04-16,47.94186,-71.382225,2.5,1.4,-2.9,-0.75
2019-04-17,47.94186,-71.382225,0.0,6.9,-11.4,-2.25
2019-04-18,47.94186,-71.382225,26.4,6.6,-6.7,-0.050000000000000266
2019-04-19,47.94186,-71.382225,7.1,3.5,0.7,2.1
2019-04-20,47.94186,-71.382225,0.0,13.6,-0.1,6.75
2019-04-21,47.94186,-71.382225,0.0,15.0,3.7,9.35
2019-04-22,47.94186,-71.382225,0.0,11.2,-3.0,4.1
2019-04-23,47.94186,-71.382225,7.5,12.7,-5.2,3.7499999999999996
2019-04-24,47.94186,-71.382225,4.8,1.7,-0.3,0.7
2019-04-25,47.94186,-71.382225,0.0,6.4,-2.4,2.0
2019-04-26,47.94186,-71.382225,1.0,11.9,0.2,6.05
2019-04-27,47.94186,-71.382225,1.7,7.0,2.5,4.75
2019-04-28,47.94186,-71.382225,0.4,-0.8,-4.9,-2.85
2019-04-29,47.94186,-71.382225,0.0,3.2,-7.6,-2.1999999999999997
2019-04-30,47.94186,-71.382225,0.0,3.9,-6.3,-1.2
2019-05-01,47.94186,-71.382225,0.0,5.7,-9.8,-2.0500000000000003
2019-05-02,47.94186,-71.382225,0.0,11.9,-1.8,5.05
2019-05-03,47.94186,-71.382225,1.9,10.4,-2.4,4.0
2019-05-04,47.94186,-71.382225,0.0,13.0,0.9,6.95
2019-05-05,47.94186,-71.382225,0.0,15.6,-5.2,5.199999999999999
2019-05-06,47.94186,-71.382225,4.5,18.9,-2.8,8.049999999999999
2019-05-07,47.94186,-71.382225,0.0,9.2,-0.2,4.5
2019-05-08,47.94186,-71.382225,0.0,3.7,-2.3,0.7000000000000002
2019-05-09,47.94186,-71.382225,3.6,12.8,-7.1,2.8500000000000005
2019-05-10,47.94186,-71.382225,13.1,7.2,3.4,5.3
2019-05-11,47.94186,-71.382225,0.0,6.1,0.1,3.0999999999999996
2019-05-12,47.94186,-71.382225,0.0,12.2,-3.8,4.199999999999999
2019-05-13,47.94186,-71.382225,0.0,13.1,-3.6,4.75
2019-05-14,47.94186,-71.382225,0.2,8.7,-1.7,3.4999999999999996
2019-05-15,47.94186,-71.382225,0.0,9.2,-0.1,4.55
